load_zone,date_time_UTC,date_time_HST,system_load
Oahu,2007-04-30 19:00:00+00,4/30/2007 9:00,77.94
Oahu,2007-04-30 20:00:00+00,4/30/2007 10:00,78.21
Oahu,2007-04-30 21:00:00+00,4/30/2007 11:00,78.28
Oahu,2007-04-30 22:00:00+00,4/30/2007 12:00,78.7
Oahu,2007-04-30 23:00:00+00,4/30/2007 13:00,78.8
Oahu,2007-05-01 00:00:00+00,4/30/2007 14:00,78.02
Oahu,2007-05-01 01:00:00+00,4/30/2007 15:00,78.68
Oahu,2007-05-01 02:00:00+00,4/30/2007 16:00,78.58
Oahu,2007-05-01 03:00:00+00,4/30/2007 17:00,78.22
Oahu,2007-05-01 04:00:00+00,4/30/2007 18:00,78.15
Oahu,2007-05-01 05:00:00+00,4/30/2007 19:00,78.38
Oahu,2007-05-01 06:00:00+00,4/30/2007 20:00,78.65
Oahu,2007-05-01 07:00:00+00,4/30/2007 21:00,77.91
Oahu,2007-05-01 08:00:00+00,4/30/2007 22:00,76.1
Oahu,2007-05-01 09:00:00+00,4/30/2007 23:00,78.18
Oahu,2007-05-01 10:00:00+00,5/1/2007 0:00,74.99
Oahu,2007-05-01 11:00:00+00,5/1/2007 1:00,53.34
Oahu,2007-05-01 12:00:00+00,5/1/2007 2:00,26.86
Oahu,2007-05-01 13:00:00+00,5/1/2007 3:00,26.65
Oahu,2007-05-01 14:00:00+00,5/1/2007 4:00,27
Oahu,2007-05-01 15:00:00+00,5/1/2007 5:00,56.61
Oahu,2007-05-01 16:00:00+00,5/1/2007 6:00,75.67
Oahu,2007-05-01 17:00:00+00,5/1/2007 7:00,77.46
Oahu,2007-05-01 18:00:00+00,5/1/2007 8:00,76.61
Oahu,2007-05-01 19:00:00+00,5/1/2007 9:00,77.21
Oahu,2007-05-01 20:00:00+00,5/1/2007 10:00,82.03
Oahu,2007-05-01 21:00:00+00,5/1/2007 11:00,83.13
Oahu,2007-05-01 22:00:00+00,5/1/2007 12:00,82.88
Oahu,2007-05-01 23:00:00+00,5/1/2007 13:00,84.02
Oahu,2007-05-02 00:00:00+00,5/1/2007 14:00,81.49
Oahu,2007-05-02 01:00:00+00,5/1/2007 15:00,87.54
Oahu,2007-05-02 02:00:00+00,5/1/2007 16:00,81.77
Oahu,2007-05-02 03:00:00+00,5/1/2007 17:00,81.31
Oahu,2007-05-02 04:00:00+00,5/1/2007 18:00,80.07
Oahu,2007-05-02 05:00:00+00,5/1/2007 19:00,80.77
Oahu,2007-05-02 06:00:00+00,5/1/2007 20:00,80.75
Oahu,2007-05-02 07:00:00+00,5/1/2007 21:00,80.34
Oahu,2007-05-02 08:00:00+00,5/1/2007 22:00,80.58
Oahu,2007-05-02 09:00:00+00,5/1/2007 23:00,79.22
Oahu,2007-05-02 10:00:00+00,5/2/2007 0:00,78.76
Oahu,2007-05-02 11:00:00+00,5/2/2007 1:00,54.33
Oahu,2007-05-02 12:00:00+00,5/2/2007 2:00,27.06
Oahu,2007-05-02 13:00:00+00,5/2/2007 3:00,26.82
Oahu,2007-05-02 14:00:00+00,5/2/2007 4:00,27
Oahu,2007-05-02 15:00:00+00,5/2/2007 5:00,55.29
Oahu,2007-05-02 16:00:00+00,5/2/2007 6:00,80.2
Oahu,2007-05-02 17:00:00+00,5/2/2007 7:00,81.02
Oahu,2007-05-02 18:00:00+00,5/2/2007 8:00,80.68
Oahu,2007-05-02 19:00:00+00,5/2/2007 9:00,80.82
Oahu,2007-05-02 20:00:00+00,5/2/2007 10:00,81.52
Oahu,2007-05-02 21:00:00+00,5/2/2007 11:00,82.17
Oahu,2007-05-02 22:00:00+00,5/2/2007 12:00,82.38
Oahu,2007-05-02 23:00:00+00,5/2/2007 13:00,82.73
Oahu,2007-05-03 00:00:00+00,5/2/2007 14:00,82.83
Oahu,2007-05-03 01:00:00+00,5/2/2007 15:00,82.12
Oahu,2007-05-03 02:00:00+00,5/2/2007 16:00,81.97
Oahu,2007-05-03 03:00:00+00,5/2/2007 17:00,80.84
Oahu,2007-05-03 04:00:00+00,5/2/2007 18:00,81.31
Oahu,2007-05-03 05:00:00+00,5/2/2007 19:00,81.96
Oahu,2007-05-03 06:00:00+00,5/2/2007 20:00,81.96
Oahu,2007-05-03 07:00:00+00,5/2/2007 21:00,81.3
Oahu,2007-05-03 08:00:00+00,5/2/2007 22:00,79.46
Oahu,2007-05-03 09:00:00+00,5/2/2007 23:00,80.67
Oahu,2007-05-03 10:00:00+00,5/3/2007 0:00,76.65
Oahu,2007-05-03 11:00:00+00,5/3/2007 1:00,55.67
Oahu,2007-05-03 12:00:00+00,5/3/2007 2:00,53.1
Oahu,2007-05-03 13:00:00+00,5/3/2007 3:00,26.96
Oahu,2007-05-03 14:00:00+00,5/3/2007 4:00,32.14
Oahu,2007-05-03 15:00:00+00,5/3/2007 5:00,57.32
Oahu,2007-05-03 16:00:00+00,5/3/2007 6:00,80.25
Oahu,2007-05-03 17:00:00+00,5/3/2007 7:00,81.12
Oahu,2007-05-03 18:00:00+00,5/3/2007 8:00,80.72
Oahu,2007-05-03 19:00:00+00,5/3/2007 9:00,81.51
Oahu,2007-05-03 20:00:00+00,5/3/2007 10:00,82.34
Oahu,2007-05-03 21:00:00+00,5/3/2007 11:00,82.68
Oahu,2007-05-03 22:00:00+00,5/3/2007 12:00,82.8
Oahu,2007-05-03 23:00:00+00,5/3/2007 13:00,83.02
Oahu,2007-05-04 00:00:00+00,5/3/2007 14:00,82.65
Oahu,2007-05-04 01:00:00+00,5/3/2007 15:00,82.23
Oahu,2007-05-04 02:00:00+00,5/3/2007 16:00,82.35
Oahu,2007-05-04 03:00:00+00,5/3/2007 17:00,81.86
Oahu,2007-05-04 04:00:00+00,5/3/2007 18:00,81.86
Oahu,2007-05-04 05:00:00+00,5/3/2007 19:00,81.72
Oahu,2007-05-04 06:00:00+00,5/3/2007 20:00,81.88
Oahu,2007-05-04 07:00:00+00,5/3/2007 21:00,81.07
Oahu,2007-05-04 08:00:00+00,5/3/2007 22:00,80.12
Oahu,2007-05-04 09:00:00+00,5/3/2007 23:00,78.86
Oahu,2007-05-04 10:00:00+00,5/4/2007 0:00,80.65
Oahu,2007-05-04 11:00:00+00,5/4/2007 1:00,56.74
Oahu,2007-05-04 12:00:00+00,5/4/2007 2:00,53.84
Oahu,2007-05-04 13:00:00+00,5/4/2007 3:00,52.79
Oahu,2007-05-04 14:00:00+00,5/4/2007 4:00,53.22
Oahu,2007-05-04 15:00:00+00,5/4/2007 5:00,73.18
Oahu,2007-05-04 16:00:00+00,5/4/2007 6:00,79.1
Oahu,2007-05-04 17:00:00+00,5/4/2007 7:00,81.19
Oahu,2007-05-04 18:00:00+00,5/4/2007 8:00,81.03
Oahu,2007-05-04 19:00:00+00,5/4/2007 9:00,81.21
Oahu,2007-05-04 20:00:00+00,5/4/2007 10:00,81.91
Oahu,2007-05-04 21:00:00+00,5/4/2007 11:00,82.13
Oahu,2007-05-04 22:00:00+00,5/4/2007 12:00,82.15
Oahu,2007-05-04 23:00:00+00,5/4/2007 13:00,82.07
Oahu,2007-05-05 00:00:00+00,5/4/2007 14:00,82.02
Oahu,2007-05-05 01:00:00+00,5/4/2007 15:00,82.1
Oahu,2007-05-05 02:00:00+00,5/4/2007 16:00,81.75
Oahu,2007-05-05 03:00:00+00,5/4/2007 17:00,81.66
Oahu,2007-05-05 04:00:00+00,5/4/2007 18:00,80.94
Oahu,2007-05-05 05:00:00+00,5/4/2007 19:00,81.25
Oahu,2007-05-05 06:00:00+00,5/4/2007 20:00,81.18
Oahu,2007-05-05 07:00:00+00,5/4/2007 21:00,82.35
Oahu,2007-05-05 08:00:00+00,5/4/2007 22:00,81.77
Oahu,2007-05-05 09:00:00+00,5/4/2007 23:00,81.32
Oahu,2007-05-05 10:00:00+00,5/5/2007 0:00,80.5
Oahu,2007-05-05 11:00:00+00,5/5/2007 1:00,78.42
Oahu,2007-05-05 12:00:00+00,5/5/2007 2:00,76.88
Oahu,2007-05-05 13:00:00+00,5/5/2007 3:00,74.27
Oahu,2007-05-05 14:00:00+00,5/5/2007 4:00,76.08
Oahu,2007-05-05 15:00:00+00,5/5/2007 5:00,77.07
Oahu,2007-05-05 16:00:00+00,5/5/2007 6:00,77.7
Oahu,2007-05-05 17:00:00+00,5/5/2007 7:00,80.34
Oahu,2007-05-05 18:00:00+00,5/5/2007 8:00,81.26
Oahu,2007-05-05 19:00:00+00,5/5/2007 9:00,82.08
Oahu,2007-05-05 20:00:00+00,5/5/2007 10:00,82.22
Oahu,2007-05-05 21:00:00+00,5/5/2007 11:00,81.95
Oahu,2007-05-05 22:00:00+00,5/5/2007 12:00,81.06
Oahu,2007-05-05 23:00:00+00,5/5/2007 13:00,80.79
Oahu,2007-05-06 00:00:00+00,5/5/2007 14:00,80.54
Oahu,2007-05-06 01:00:00+00,5/5/2007 15:00,80.38
Oahu,2007-05-06 02:00:00+00,5/5/2007 16:00,80.27
Oahu,2007-05-06 03:00:00+00,5/5/2007 17:00,80.2
Oahu,2007-05-06 04:00:00+00,5/5/2007 18:00,79.93
Oahu,2007-05-06 05:00:00+00,5/5/2007 19:00,80.22
Oahu,2007-05-06 06:00:00+00,5/5/2007 20:00,82.57
Oahu,2007-05-06 07:00:00+00,5/5/2007 21:00,82.22
Oahu,2007-05-06 08:00:00+00,5/5/2007 22:00,81.59
Oahu,2007-05-06 09:00:00+00,5/5/2007 23:00,80.63
Oahu,2007-05-06 10:00:00+00,5/6/2007 0:00,76.1
Oahu,2007-05-06 11:00:00+00,5/6/2007 1:00,78.23
Oahu,2007-05-06 12:00:00+00,5/6/2007 2:00,76.53
Oahu,2007-05-06 13:00:00+00,5/6/2007 3:00,75.29
Oahu,2007-05-06 14:00:00+00,5/6/2007 4:00,74.86
Oahu,2007-05-06 15:00:00+00,5/6/2007 5:00,75.71
Oahu,2007-05-06 16:00:00+00,5/6/2007 6:00,76.84
Oahu,2007-05-06 17:00:00+00,5/6/2007 7:00,79.14
Oahu,2007-05-06 18:00:00+00,5/6/2007 8:00,80.5
Oahu,2007-05-06 19:00:00+00,5/6/2007 9:00,80.43
Oahu,2007-05-06 20:00:00+00,5/6/2007 10:00,80.25
Oahu,2007-05-06 21:00:00+00,5/6/2007 11:00,80.48
Oahu,2007-05-06 22:00:00+00,5/6/2007 12:00,80.76
Oahu,2007-05-06 23:00:00+00,5/6/2007 13:00,81.11
Oahu,2007-05-07 00:00:00+00,5/6/2007 14:00,80.75
Oahu,2007-05-07 01:00:00+00,5/6/2007 15:00,80.93
Oahu,2007-05-07 02:00:00+00,5/6/2007 16:00,80.7
Oahu,2007-05-07 03:00:00+00,5/6/2007 17:00,80.67
Oahu,2007-05-07 04:00:00+00,5/6/2007 18:00,80.81
Oahu,2007-05-07 05:00:00+00,5/6/2007 19:00,81.23
Oahu,2007-05-07 06:00:00+00,5/6/2007 20:00,81.5
Oahu,2007-05-07 07:00:00+00,5/6/2007 21:00,81.12
Oahu,2007-05-07 08:00:00+00,5/6/2007 22:00,80.28
Oahu,2007-05-07 09:00:00+00,5/6/2007 23:00,80.69
Oahu,2007-05-07 10:00:00+00,5/7/2007 0:00,75.64
Oahu,2007-05-07 11:00:00+00,5/7/2007 1:00,54.22
Oahu,2007-05-07 12:00:00+00,5/7/2007 2:00,26.99
Oahu,2007-05-07 13:00:00+00,5/7/2007 3:00,26.81
Oahu,2007-05-07 14:00:00+00,5/7/2007 4:00,26.95
Oahu,2007-05-07 15:00:00+00,5/7/2007 5:00,56.39
Oahu,2007-05-07 16:00:00+00,5/7/2007 6:00,78.87
Oahu,2007-05-07 17:00:00+00,5/7/2007 7:00,80.31
Oahu,2007-05-07 18:00:00+00,5/7/2007 8:00,80.89
Oahu,2007-05-07 19:00:00+00,5/7/2007 9:00,81.73
Oahu,2007-05-07 20:00:00+00,5/7/2007 10:00,81.89
Oahu,2007-05-07 21:00:00+00,5/7/2007 11:00,82.05
Oahu,2007-05-07 22:00:00+00,5/7/2007 12:00,82.27
Oahu,2007-05-07 23:00:00+00,5/7/2007 13:00,82.13
Oahu,2007-05-08 00:00:00+00,5/7/2007 14:00,81.85
Oahu,2007-05-08 01:00:00+00,5/7/2007 15:00,80.99
Oahu,2007-05-08 02:00:00+00,5/7/2007 16:00,80.27
Oahu,2007-05-08 03:00:00+00,5/7/2007 17:00,81.19
Oahu,2007-05-08 04:00:00+00,5/7/2007 18:00,81.1
Oahu,2007-05-08 05:00:00+00,5/7/2007 19:00,81.74
Oahu,2007-05-08 06:00:00+00,5/7/2007 20:00,82.11
Oahu,2007-05-08 07:00:00+00,5/7/2007 21:00,81.32
Oahu,2007-05-08 08:00:00+00,5/7/2007 22:00,79.66
Oahu,2007-05-08 09:00:00+00,5/7/2007 23:00,77.38
Oahu,2007-05-08 10:00:00+00,5/8/2007 0:00,76.12
Oahu,2007-05-08 11:00:00+00,5/8/2007 1:00,55.49
Oahu,2007-05-08 12:00:00+00,5/8/2007 2:00,52.88
Oahu,2007-05-08 13:00:00+00,5/8/2007 3:00,26.97
Oahu,2007-05-08 14:00:00+00,5/8/2007 4:00,47.22
Oahu,2007-05-08 15:00:00+00,5/8/2007 5:00,56.92
Oahu,2007-05-08 16:00:00+00,5/8/2007 6:00,78.61
Oahu,2007-05-08 17:00:00+00,5/8/2007 7:00,79.68
Oahu,2007-05-08 18:00:00+00,5/8/2007 8:00,80.06
Oahu,2007-05-08 19:00:00+00,5/8/2007 9:00,80.79
Oahu,2007-05-08 20:00:00+00,5/8/2007 10:00,81.49
Oahu,2007-05-08 21:00:00+00,5/8/2007 11:00,81.86
Oahu,2007-05-08 22:00:00+00,5/8/2007 12:00,82.03
Oahu,2007-05-08 23:00:00+00,5/8/2007 13:00,82.13
Oahu,2007-05-09 00:00:00+00,5/8/2007 14:00,82.13
Oahu,2007-05-09 01:00:00+00,5/8/2007 15:00,82.24
Oahu,2007-05-09 02:00:00+00,5/8/2007 16:00,82.22
Oahu,2007-05-09 03:00:00+00,5/8/2007 17:00,82.07
Oahu,2007-05-09 04:00:00+00,5/8/2007 18:00,81.8
Oahu,2007-05-09 05:00:00+00,5/8/2007 19:00,81.83
Oahu,2007-05-09 06:00:00+00,5/8/2007 20:00,82.16
Oahu,2007-05-09 07:00:00+00,5/8/2007 21:00,81.47
Oahu,2007-05-09 08:00:00+00,5/8/2007 22:00,80.19
Oahu,2007-05-09 09:00:00+00,5/8/2007 23:00,78.71
Oahu,2007-05-09 10:00:00+00,5/9/2007 0:00,75.66
Oahu,2007-05-09 11:00:00+00,5/9/2007 1:00,56.68
Oahu,2007-05-09 12:00:00+00,5/9/2007 2:00,53.54
Oahu,2007-05-09 13:00:00+00,5/9/2007 3:00,27.14
Oahu,2007-05-09 14:00:00+00,5/9/2007 4:00,52.82
Oahu,2007-05-09 15:00:00+00,5/9/2007 5:00,60.78
Oahu,2007-05-09 16:00:00+00,5/9/2007 6:00,78.62
Oahu,2007-05-09 17:00:00+00,5/9/2007 7:00,79.44
Oahu,2007-05-09 18:00:00+00,5/9/2007 8:00,80.23
Oahu,2007-05-09 19:00:00+00,5/9/2007 9:00,81.1
Oahu,2007-05-09 20:00:00+00,5/9/2007 10:00,81.9
Oahu,2007-05-09 21:00:00+00,5/9/2007 11:00,82.13
Oahu,2007-05-09 22:00:00+00,5/9/2007 12:00,82.16
Oahu,2007-05-09 23:00:00+00,5/9/2007 13:00,82.14
Oahu,2007-05-10 00:00:00+00,5/9/2007 14:00,82.29
Oahu,2007-05-10 01:00:00+00,5/9/2007 15:00,82.25
Oahu,2007-05-10 02:00:00+00,5/9/2007 16:00,82.24
Oahu,2007-05-10 03:00:00+00,5/9/2007 17:00,81.71
Oahu,2007-05-10 04:00:00+00,5/9/2007 18:00,81.53
Oahu,2007-05-10 05:00:00+00,5/9/2007 19:00,81.81
Oahu,2007-05-10 06:00:00+00,5/9/2007 20:00,82.25
Oahu,2007-05-10 07:00:00+00,5/9/2007 21:00,81.26
Oahu,2007-05-10 08:00:00+00,5/9/2007 22:00,79.76
Oahu,2007-05-10 09:00:00+00,5/9/2007 23:00,78.64
Oahu,2007-05-10 10:00:00+00,5/10/2007 0:00,75.67
Oahu,2007-05-10 11:00:00+00,5/10/2007 1:00,55.82
Oahu,2007-05-10 12:00:00+00,5/10/2007 2:00,53.34
Oahu,2007-05-10 13:00:00+00,5/10/2007 3:00,27.15
Oahu,2007-05-10 14:00:00+00,5/10/2007 4:00,73.06
Oahu,2007-05-10 15:00:00+00,5/10/2007 5:00,72.33
Oahu,2007-05-10 16:00:00+00,5/10/2007 6:00,81.1
Oahu,2007-05-10 17:00:00+00,5/10/2007 7:00,80.47
Oahu,2007-05-10 18:00:00+00,5/10/2007 8:00,80.14
Oahu,2007-05-10 19:00:00+00,5/10/2007 9:00,80.61
Oahu,2007-05-10 20:00:00+00,5/10/2007 10:00,81.33
Oahu,2007-05-10 21:00:00+00,5/10/2007 11:00,81.79
Oahu,2007-05-10 22:00:00+00,5/10/2007 12:00,81.75
Oahu,2007-05-10 23:00:00+00,5/10/2007 13:00,81.93
Oahu,2007-05-11 00:00:00+00,5/10/2007 14:00,81.97
Oahu,2007-05-11 01:00:00+00,5/10/2007 15:00,82.01
Oahu,2007-05-11 02:00:00+00,5/10/2007 16:00,82
Oahu,2007-05-11 03:00:00+00,5/10/2007 17:00,81.82
Oahu,2007-05-11 04:00:00+00,5/10/2007 18:00,81.37
Oahu,2007-05-11 05:00:00+00,5/10/2007 19:00,81.55
Oahu,2007-05-11 06:00:00+00,5/10/2007 20:00,81.91
Oahu,2007-05-11 07:00:00+00,5/10/2007 21:00,81.13
Oahu,2007-05-11 08:00:00+00,5/10/2007 22:00,80.34
Oahu,2007-05-11 09:00:00+00,5/10/2007 23:00,79.47
Oahu,2007-05-11 10:00:00+00,5/11/2007 0:00,79.98
Oahu,2007-05-11 11:00:00+00,5/11/2007 1:00,55.74
Oahu,2007-05-11 12:00:00+00,5/11/2007 2:00,53.23
Oahu,2007-05-11 13:00:00+00,5/11/2007 3:00,27.12
Oahu,2007-05-11 14:00:00+00,5/11/2007 4:00,52.5
Oahu,2007-05-11 15:00:00+00,5/11/2007 5:00,56.93
Oahu,2007-05-11 16:00:00+00,5/11/2007 6:00,78.52
Oahu,2007-05-11 17:00:00+00,5/11/2007 7:00,79.02
Oahu,2007-05-11 18:00:00+00,5/11/2007 8:00,78.99
Oahu,2007-05-11 19:00:00+00,5/11/2007 9:00,80
Oahu,2007-05-11 20:00:00+00,5/11/2007 10:00,80.26
Oahu,2007-05-11 21:00:00+00,5/11/2007 11:00,80.6
Oahu,2007-05-11 22:00:00+00,5/11/2007 12:00,80.83
Oahu,2007-05-11 23:00:00+00,5/11/2007 13:00,80.92
Oahu,2007-05-12 00:00:00+00,5/11/2007 14:00,81.03
Oahu,2007-05-12 01:00:00+00,5/11/2007 15:00,81.14
Oahu,2007-05-12 02:00:00+00,5/11/2007 16:00,81.32
Oahu,2007-05-12 03:00:00+00,5/11/2007 17:00,80.94
Oahu,2007-05-12 04:00:00+00,5/11/2007 18:00,80.27
Oahu,2007-05-12 05:00:00+00,5/11/2007 19:00,80.38
Oahu,2007-05-12 06:00:00+00,5/11/2007 20:00,81.33
Oahu,2007-05-12 07:00:00+00,5/11/2007 21:00,81.99
Oahu,2007-05-12 08:00:00+00,5/11/2007 22:00,81.22
Oahu,2007-05-12 09:00:00+00,5/11/2007 23:00,80.44
Oahu,2007-05-12 10:00:00+00,5/12/2007 0:00,80.3
Oahu,2007-05-12 11:00:00+00,5/12/2007 1:00,77.27
Oahu,2007-05-12 12:00:00+00,5/12/2007 2:00,76.06
Oahu,2007-05-12 13:00:00+00,5/12/2007 3:00,74.25
Oahu,2007-05-12 14:00:00+00,5/12/2007 4:00,75.11
Oahu,2007-05-12 15:00:00+00,5/12/2007 5:00,75.64
Oahu,2007-05-12 16:00:00+00,5/12/2007 6:00,76.79
Oahu,2007-05-12 17:00:00+00,5/12/2007 7:00,80.37
Oahu,2007-05-12 18:00:00+00,5/12/2007 8:00,80.57
Oahu,2007-05-12 19:00:00+00,5/12/2007 9:00,80.09
Oahu,2007-05-12 20:00:00+00,5/12/2007 10:00,80.68
Oahu,2007-05-12 21:00:00+00,5/12/2007 11:00,80.84
Oahu,2007-05-12 22:00:00+00,5/12/2007 12:00,80.87
Oahu,2007-05-12 23:00:00+00,5/12/2007 13:00,80.61
Oahu,2007-05-13 00:00:00+00,5/12/2007 14:00,80.62
Oahu,2007-05-13 01:00:00+00,5/12/2007 15:00,80.62
Oahu,2007-05-13 02:00:00+00,5/12/2007 16:00,80.75
Oahu,2007-05-13 03:00:00+00,5/12/2007 17:00,80.71
Oahu,2007-05-13 04:00:00+00,5/12/2007 18:00,80.23
Oahu,2007-05-13 05:00:00+00,5/12/2007 19:00,79.38
Oahu,2007-05-13 06:00:00+00,5/12/2007 20:00,80.47
Oahu,2007-05-13 07:00:00+00,5/12/2007 21:00,82.12
Oahu,2007-05-13 08:00:00+00,5/12/2007 22:00,81.64
Oahu,2007-05-13 09:00:00+00,5/12/2007 23:00,80.42
Oahu,2007-05-13 10:00:00+00,5/13/2007 0:00,74.38
Oahu,2007-05-13 11:00:00+00,5/13/2007 1:00,77.84
Oahu,2007-05-13 12:00:00+00,5/13/2007 2:00,75.39
Oahu,2007-05-13 13:00:00+00,5/13/2007 3:00,73.28
Oahu,2007-05-13 14:00:00+00,5/13/2007 4:00,68.44
Oahu,2007-05-13 15:00:00+00,5/13/2007 5:00,73.93
Oahu,2007-05-13 16:00:00+00,5/13/2007 6:00,76.53
Oahu,2007-05-13 17:00:00+00,5/13/2007 7:00,78.67
Oahu,2007-05-13 18:00:00+00,5/13/2007 8:00,80.08
Oahu,2007-05-13 19:00:00+00,5/13/2007 9:00,80.64
Oahu,2007-05-13 20:00:00+00,5/13/2007 10:00,79.81
Oahu,2007-05-13 21:00:00+00,5/13/2007 11:00,79.78
Oahu,2007-05-13 22:00:00+00,5/13/2007 12:00,79.75
Oahu,2007-05-13 23:00:00+00,5/13/2007 13:00,79.46
Oahu,2007-05-14 00:00:00+00,5/13/2007 14:00,79.78
Oahu,2007-05-14 01:00:00+00,5/13/2007 15:00,79.68
Oahu,2007-05-14 02:00:00+00,5/13/2007 16:00,79.15
Oahu,2007-05-14 03:00:00+00,5/13/2007 17:00,79.57
Oahu,2007-05-14 04:00:00+00,5/13/2007 18:00,79.44
Oahu,2007-05-14 05:00:00+00,5/13/2007 19:00,79.63
Oahu,2007-05-14 06:00:00+00,5/13/2007 20:00,80.39
Oahu,2007-05-14 07:00:00+00,5/13/2007 21:00,80.24
Oahu,2007-05-14 08:00:00+00,5/13/2007 22:00,79.62
Oahu,2007-05-14 09:00:00+00,5/13/2007 23:00,77.82
Oahu,2007-05-14 10:00:00+00,5/14/2007 0:00,75.15
Oahu,2007-05-14 11:00:00+00,5/14/2007 1:00,53.68
Oahu,2007-05-14 12:00:00+00,5/14/2007 2:00,26.97
Oahu,2007-05-14 13:00:00+00,5/14/2007 3:00,26.65
Oahu,2007-05-14 14:00:00+00,5/14/2007 4:00,26.81
Oahu,2007-05-14 15:00:00+00,5/14/2007 5:00,55.25
Oahu,2007-05-14 16:00:00+00,5/14/2007 6:00,77.57
Oahu,2007-05-14 17:00:00+00,5/14/2007 7:00,79.06
Oahu,2007-05-14 18:00:00+00,5/14/2007 8:00,80.32
Oahu,2007-05-14 19:00:00+00,5/14/2007 9:00,81.53
Oahu,2007-05-14 20:00:00+00,5/14/2007 10:00,82.02
Oahu,2007-05-14 21:00:00+00,5/14/2007 11:00,82.1
Oahu,2007-05-14 22:00:00+00,5/14/2007 12:00,82.22
Oahu,2007-05-14 23:00:00+00,5/14/2007 13:00,82.27
Oahu,2007-05-15 00:00:00+00,5/14/2007 14:00,82.3
Oahu,2007-05-15 01:00:00+00,5/14/2007 15:00,81.81
Oahu,2007-05-15 02:00:00+00,5/14/2007 16:00,81.39
Oahu,2007-05-15 03:00:00+00,5/14/2007 17:00,82.03
Oahu,2007-05-15 04:00:00+00,5/14/2007 18:00,81.68
Oahu,2007-05-15 05:00:00+00,5/14/2007 19:00,81.29
Oahu,2007-05-15 06:00:00+00,5/14/2007 20:00,81.42
Oahu,2007-05-15 07:00:00+00,5/14/2007 21:00,80.88
Oahu,2007-05-15 08:00:00+00,5/14/2007 22:00,79.39
Oahu,2007-05-15 09:00:00+00,5/14/2007 23:00,78.97
Oahu,2007-05-15 10:00:00+00,5/15/2007 0:00,75.03
Oahu,2007-05-15 11:00:00+00,5/15/2007 1:00,55.12
Oahu,2007-05-15 12:00:00+00,5/15/2007 2:00,52.3
Oahu,2007-05-15 13:00:00+00,5/15/2007 3:00,26.94
Oahu,2007-05-15 14:00:00+00,5/15/2007 4:00,27.05
Oahu,2007-05-15 15:00:00+00,5/15/2007 5:00,56.62
Oahu,2007-05-15 16:00:00+00,5/15/2007 6:00,78.72
Oahu,2007-05-15 17:00:00+00,5/15/2007 7:00,79.01
Oahu,2007-05-15 18:00:00+00,5/15/2007 8:00,80.11
Oahu,2007-05-15 19:00:00+00,5/15/2007 9:00,80.7
Oahu,2007-05-15 20:00:00+00,5/15/2007 10:00,81.22
Oahu,2007-05-15 21:00:00+00,5/15/2007 11:00,81.65
Oahu,2007-05-15 22:00:00+00,5/15/2007 12:00,81.93
Oahu,2007-05-15 23:00:00+00,5/15/2007 13:00,82.08
Oahu,2007-05-16 00:00:00+00,5/15/2007 14:00,81.94
Oahu,2007-05-16 01:00:00+00,5/15/2007 15:00,81.92
Oahu,2007-05-16 02:00:00+00,5/15/2007 16:00,81.8
Oahu,2007-05-16 03:00:00+00,5/15/2007 17:00,81.52
Oahu,2007-05-16 04:00:00+00,5/15/2007 18:00,81.16
Oahu,2007-05-16 05:00:00+00,5/15/2007 19:00,81.21
Oahu,2007-05-16 06:00:00+00,5/15/2007 20:00,81.47
Oahu,2007-05-16 07:00:00+00,5/15/2007 21:00,80.9
Oahu,2007-05-16 08:00:00+00,5/15/2007 22:00,79.77
Oahu,2007-05-16 09:00:00+00,5/15/2007 23:00,78.79
Oahu,2007-05-16 10:00:00+00,5/16/2007 0:00,75.88
Oahu,2007-05-16 11:00:00+00,5/16/2007 1:00,55.13
Oahu,2007-05-16 12:00:00+00,5/16/2007 2:00,52.3
Oahu,2007-05-16 13:00:00+00,5/16/2007 3:00,26.9
Oahu,2007-05-16 14:00:00+00,5/16/2007 4:00,27.05
Oahu,2007-05-16 15:00:00+00,5/16/2007 5:00,55.99
Oahu,2007-05-16 16:00:00+00,5/16/2007 6:00,77.82
Oahu,2007-05-16 17:00:00+00,5/16/2007 7:00,80.76
Oahu,2007-05-16 18:00:00+00,5/16/2007 8:00,80.5
Oahu,2007-05-16 19:00:00+00,5/16/2007 9:00,81.27
Oahu,2007-05-16 20:00:00+00,5/16/2007 10:00,81.8
Oahu,2007-05-16 21:00:00+00,5/16/2007 11:00,81.68
Oahu,2007-05-16 22:00:00+00,5/16/2007 12:00,81.97
Oahu,2007-05-16 23:00:00+00,5/16/2007 13:00,82.03
Oahu,2007-05-17 00:00:00+00,5/16/2007 14:00,82.06
Oahu,2007-05-17 01:00:00+00,5/16/2007 15:00,82
Oahu,2007-05-17 02:00:00+00,5/16/2007 16:00,82.02
Oahu,2007-05-17 03:00:00+00,5/16/2007 17:00,81.84
Oahu,2007-05-17 04:00:00+00,5/16/2007 18:00,81.41
Oahu,2007-05-17 05:00:00+00,5/16/2007 19:00,81.34
Oahu,2007-05-17 06:00:00+00,5/16/2007 20:00,82.15
Oahu,2007-05-17 07:00:00+00,5/16/2007 21:00,81.35
Oahu,2007-05-17 08:00:00+00,5/16/2007 22:00,80.22
Oahu,2007-05-17 09:00:00+00,5/16/2007 23:00,79.21
